Block Lot	Planning Neighborhood	Best Stat	Best Date	building_type_id	Units	Planning Project Description	DBI Project Description	Zoning_Generalized	Zoning_Simplified	TAZ	Total GSF (Commercial)	Office	Cult, Inst, Educ	Medical	Prod, Dist, Rep	Ret, Ent	Visitor	DBI Permit	Planning Filed	DBI Filed	HEIGHTLIMIT	ZONING	FirstFiled	LANDUSE	Net Added Units	Net Added SF	Net Cult, Inst, Educ	Net Medical	Net Office	Net Prod, Dist, Rep	Net Ret, Ent	Net Visitor	BLOCK	LOT	Location 1
5869014	South Central, Other	PL Filed	08/05/2008 12:00:00 AM	9	12	"12-unit residential mixed-use, 30,995-gsf total, replacing gas station_x000d_
"		Mixed Use	NC-2	69	2000					2000			05/16/2007 12:00:00 AM		40-X	NC-2	05/16/2007 12:00:00 AM	Mixres	12	600					600		5869	14	"4199 Mission St
(37.730041, -122.429843)"
7044A006	South Central, Other	PL Filed	11/18/2009 12:00:00 AM	4	6	Demolition and contruct new mixed use 3-story building with 6 residential units and bottom floor commercial.	to erect 6 dwelling units with 2 story new bldg; to demolish 5 dwelling units with retail space	Mixed Use	NC-2	22	0							200804159728	08/28/2009 12:00:00 AM	04/15/2008 12:00:00 AM	40-X	NC-2	04/15/2008 12:00:00 AM	Resident	1	0							7044A	6	"5498 Mission St
(37.712769, -122.44476)"
0250001	Northeast	PL Filed	10/20/2008 12:00:00 AM	9	95	Demolish Cala Foods and loading dock and construct 6-8-story, 95-unit residential mixed-use building, 31,000-sf retail, and 105 parking, 246,500-sf total. LEED Gold.		Neighborhood Commercial	POLK	334	31000					31000			06/13/2008 12:00:00 AM		65-A	POLK	06/13/2008 12:00:00 AM	Mixres	95	-19056	0	0	0	0	-19056	0	250	1	"1401 California St
(37.790616, -122.417821)"
6323008M	South Central, Other	PL Filed	07/03/2008 12:00:00 AM	14	2	Legalize 2nd Dwelling Unit, Not providing required parking		Mixed Use	NC-1	3	0								07/03/2008 12:00:00 AM		40-X	NC-1	07/03/2008 12:00:00 AM	Resident	1	0							6323	008M	"2115 Geneva Av
(37.708615, -122.420675)"
6087030	South Central, Other	PL Filed	07/18/2008 12:00:00 AM	14	2	Proposed new 3-story building in front of existing main structure.		Residential	RH-1	50	0								07/18/2008 12:00:00 AM		40-X	RH-1	07/18/2008 12:00:00 AM	Resident	1	0							6087	30	"405 Lisbon St
(37.721723, -122.433612)"
0318020	Downtown	PL FILED	08/15/2008 12:00:00 AM	4	46	"Demolition of a three-story, 19,900-sf office building and construction of a 14- story, 40-unit residential building with 5,945 sf of retail and 5,945 sf of office use.  No off-street parking is proposed.  ""V"" for off-street parking ""C"" for height over 40' in n ""R"" District & for commercial use above the ground floor in an ""RC"" District"		Mixed Use	RC-4	711	5945	0	0	0	0	5945	0		08/15/2008 12:00:00 AM		80-130-T	RC-4	08/15/2008 12:00:00 AM	Mixres	46	-8010	0	0	-13955	0	5945	0	318	20	"651 Geary St
(37.786344, -122.413955)"
9900041H	Northeast	PL Filed	08/27/2008 12:00:00 AM	3	0	Improvements to Pier 33 Bulkhead and Pier 31 1/2 deck, replacement of floating vessel berth, reconfigure existing vehicular circulation, add Bayside walk and interpretive exhibits, for visitor areas and Hornblower Cruises passenger service operations to Alcatraz Island (NPS). San Francisco Embarcadero Waterfront National Register Historic District.		Commercial	C-2	854	82325				74250	8075			08/27/2008 12:00:00 AM		40-X	C-2	08/27/2008 12:00:00 AM	PDR	0	12990				12490	500		9900	041H	"Pier 31
(37.80641, -122.403824)"
1607024	Richmond	PL Filed	12/19/2008 12:00:00 AM	9	4	Demolish 2 exisitng one story commercial buildings on two lots, merge lots and construct a 4-unit resindetial, 1-unit commercial/office, 1-unit commercial/retail, and 1 level of storage for occupants		Mixed Use	NC-2	257	9846	4912				4934			12/19/2008 12:00:00 AM		40-X	NC-2	12/19/2008 12:00:00 AM	Mixres	4	8596			4912		3684		1607	24	"3619 Balboa St
(37.775449, -122.497715)"
1075001	Western Addition	PL FILED	12/31/2008 12:00:00 AM	4	314			Residential	RM-1	310	0	0	0	0	0	0	0		12/31/2008 12:00:00 AM		40-X	RM-1	12/31/2008 12:00:00 AM	Resident	450	0	0	0	0	0	0	0	1075	1	"2501 Sutter St
(37.784896, -122.441694)"
0244001	Northeast	PL Filed	02/11/2009 12:00:00 AM	4	160	Fairmont Hotel tower/base demo and rebuild to similar bldg envelope, with additional mid-rise, resulting in 160,000-gsf net new, +160 condominiums, -200 hotel rooms, total 965,000-gsf.		Residential	RM-4	772	310000					55000	255000		02/11/2009 12:00:00 AM		200-E/320-E	RM-4	02/11/2009 12:00:00 AM	Mixres	160	-295000					5000	-300000	244	1	"950 Mason Street
(37.792325, -122.410723)"
0836002	Market Octavia	PL Filed	02/27/2009 12:00:00 AM	4	180	Construction of two buildings: one residential tower building, 400' in height, with 180-du and 50 parking spaces, and one 24-ft wide building, 65' in height, connected by pedestrian bridge at the third floor.  Demo of existing four-story commercial building.  Project includes three ground-floor commercial spaces, with Conservatory of Music and residential amenity uses at the upper floors of the podium and smaller building, 367,031-gsf total.		Commercial	C-3-G	588	34091	15281				18810			02/27/2009 12:00:00 AM		400-R2	C-3-G	02/27/2009 12:00:00 AM	Mixres	180	-13252			-22827		9575		836	2	"1540 Market St
(37.774937, -122.419806)"
3507042	Downtown	PL FILED	04/08/2009 12:00:00 AM	4	165	THC/Citizens Housing (MOH) proposal for 165-du 100% affordable housing project, 15-story, w/ 18 parking spaces and 3,640-gsf retail at ground level.  Related to Addendum 2003.0262E EIR.		Commercial	C-3-G	608	3640	0	0	0	0	3640	0		04/08/2009 12:00:00 AM	06/24/2009 12:00:00 AM	150-S/200-S	C-3-G	04/08/2009 12:00:00 AM	Mixres	165	3640	0	0	0	0	3640	0	3507	42	"1400 Mission St
(37.7752864, -122.4159598)"
6048013	South Central, Other	PL Filed	04/09/2009 12:00:00 AM	9	3	Demolition of existing commercial building and construct 4-story building with ground floor commercial use and 3 residential units.		Mixed Use	NC-2	57	1492					1492			04/09/2009 12:00:00 AM		40-X	NC-2	04/09/2009 12:00:00 AM	Mixres	3	-308					-308		6048	13	"2798 San Bruno Av
(37.726536, -122.403303)"
5336047	Other S Bayshore	PL Filed	04/20/2009 12:00:00 AM	14	2	"Construction of two new single-family residences on two vacant lots._x000d_
"		Residential	RH-1	398	0								04/20/2009 12:00:00 AM		40-X	RH-1	04/20/2009 12:00:00 AM	Resident	2	0							5336	47	"1915 Quesada Av
(37.735817, -122.39612)"
9900015	Northeast	PL Filed	08/11/2009 12:00:00 AM	12	0	The project is the Exploratorium Relocation to Piers 15/17.  The Exploratorium, a not-for-profit organization that provides science, are, and human perception exhibits, proposes to relocate its operations from the Palace of Fine Arts, at 3601 Lyon Street to Piers 15/17, along The Embarcadero.  		Industrial	M-1	828	285381		285381						05/27/2009 12:00:00 AM		40-X	M-1	05/27/2009 12:00:00 AM	CIE	0	36248	36248						9900	15	"Pier 15
(37.801185, -122.397874)"
3576001	Mission	PL Filed	09/21/2009 12:00:00 AM	4	29	Demolition of a one-story commercial building and construction of a mixed-use building comprising 29 residential units, 14 residential parking spaces, a ground-floor commercial space. 		Mixed Use	Mission Street	205	2643					2643			09/21/2009 12:00:00 AM		65-B	Mission St NCT	09/21/2009 12:00:00 AM	Mixres	29	-4987					-4987		3576	1	"2100 Mission St
(37.763228, -122.419795)"
0670024	Downtown	PL Filed	11/17/2009 12:00:00 AM	4	26	Demolition of a one-story building and construction of mixed-use building with 26 residential units, 2,100 square-feet of retail space, and 33 off-street parking spaces. The proposed buidling would be 112-feet in height and 63,130 square-feet, with 15,750 square-feet of parking. 		Mixed Use	RC-4	322	2180					2180			11/17/2009 12:00:00 AM		130-V	RC-4	11/17/2009 12:00:00 AM	Mixres	26	-4420					-4420		670	24	"1433 Bush St
(37.788535, -122.42089)"
1617032B	Richmond	PL Filed	11/30/2009 12:00:00 AM	14	2	The project is a vertical and horizontal extension of a 2-story single-family residential building and convert to a 4-story, 2-unit residential building.		Residential	RH-2	260	0								11/30/2009 12:00:00 AM		40-X	RH-2	11/30/2009 12:00:00 AM	Resident	1	0							1617	032B	"2645 Balboa St
(37.7759349, -122.487368)"
3611062	Mission	PL Filed	02/18/2010 12:00:00 AM	8	1	Expand residential care facility from 29 to 30 rooms w/in existing building.  Construct new single-family residence.		Residential	RH-3	188	2757		2757						02/18/2010 12:00:00 AM		40-X	RH-3	02/18/2010 12:00:00 AM	Mixres	1	2757	2757						3611	62	"658-666 Shotwell St
(37.757828, -122.416001)"
3610032	Mission	PL Filed	08/14/2009 12:00:00 AM	14	2	Preservation and resotration of the exterior of the existing home. Excavate basement into full basement use and construct second unit at the rear of the lot.		Residential	RTO	176	0								03/11/2010 12:00:00 AM		55-X	RTO-Mission	03/11/2010 12:00:00 AM	Resident	1	0							3610	32	"500 Capp St
(37.758562, -122.418186)"
3729072	WSoMa	PL Filed	03/25/2010 12:00:00 AM	1	1	The project proposes to convert the existing two-story industrial building into a single family residence.		Industrial	SLR	596	0								03/25/2010 12:00:00 AM		50-X	SLR	03/25/2010 12:00:00 AM	Resident	1	-2700				-2700			3729	72	"718 Tehama St
(37.77544, -122.411787)"
6310001	South Central, Other	PL Filed	04/28/2010 12:00:00 AM	4	1700	The project project is the Sunnydale HOPE SF Master Plan. The proposed project would demolish the existing Sunnydale public housing complexes and construct replacement housing, new market rate housing, infrastructure, open space, and community ammentities. The proposed Master Plan would result demoltition of 785 existing residential units, and development of 1,700 residential units, 1,441 off-street parking spaces, 50,00 square-feet of recreation and education facilities, 16,000 sq. ft. of retail, 16,000 sq.ft. of youth and senior services, and new infrastructure including a new street network. 		Residential	RM-1	12	88700					88700			04/28/2010 12:00:00 AM		40-X	RM-1	04/28/2010 12:00:00 AM	Mixres	915	59424					59424		6310	1	"1654 Sunnydale Ave
(37.712432, -122.417594)"
3115043	Ingleside, Other	PL Filed	05/26/2010 12:00:00 AM	3	0	The proposed project is the expansion of an existing grocery store from 19,344 sq.ft. to 40,722 sq.ft., and from 62 parking spaces to 92 parking spaces. Additionally, modifications to the existing public right-of-way and street median are planned to accomadate truck turning radius requirements. 		Mixed Use	NC-1	73	40722	6905	0	0	0	33817	0		05/26/2010 12:00:00 AM		32-X	NC-1	05/26/2010 12:00:00 AM	Retail/Ent	0	21378	0	0	6905	0	14473	0	3115	43	"625 Monterey Bl
(37.731231, -122.449551)"
6520035	Mission	PL Filed	05/23/2011 12:00:00 AM	9	4	New construction on vacant lot for a 4-unit resdeintial building with groundfloor commercial unit.	ERECT 3 UNITS CONDOMINIUM 5 STORIES WITH COMMERCIAL.	Neighborhood Commercial	24th St-Mission	146	2231					2231		201006214964	05/23/2011 12:00:00 AM	06/21/2010 12:00:00 AM	55-X	24th St-Mission	06/21/2010 12:00:00 AM	Mixres	4	2231					2231		6520	35	"3143 24th St
(37.752225, -122.414878)"
4167004	Showpl/Potrero	PL Filed	06/30/2010 12:00:00 AM	1	1700	Replace 606 units of public housing with 1,400-1,700 units of mixed-income, mixed-tenure housing, including 1-to1 replacement of public housing. Project will also include neighborhood serving retail, community facilities, parks and open space, and a new street network. 		Residential	RM-2	519	30000	10000				20000			06/30/2010 12:00:00 AM		40-X	RM-2	06/30/2010 12:00:00 AM	Mixres	1094	30000			10000		20000		4167	4	"1 Turner Tr
(37.7570509, -122.3956703)"
0948018	Marina	PL Filed	08/23/2010 12:00:00 AM	1	2	Rehabilitation and alteration of historic cottage located on the rear of the property line and proposed new construction of a residential building located on the primary elevation of the lot.		Residential	RH-1	356	0								08/23/2010 12:00:00 AM		40-X	RH-1	08/23/2010 12:00:00 AM	Resident	1	0							948	18	"2851 Filbert St
(37.796384, -122.446362)"
1706045	Outer Sunset	PL Filed	05/06/2011 12:00:00 AM	1	2	Vertical and horizontal addition to existing SFD to be converted to 2-unit building.	COMPLY WITH NOV# 200678848 / O.A# 102906A. LEGALIZE FRONT & REAR HORIZONTAL ADDITION & CONVERT (E) G	Residential	RH-2	216	0							201008279734	05/06/2011 12:00:00 AM	08/27/2010 12:00:00 AM	40-X	RH-2	08/27/2010 12:00:00 AM	Resident	1	0							1706	45	"4335 Lincoln Wy
(37.763971, -122.504653)"
6575001	Bernal Heights	PL Filed	06/10/2010 12:00:00 AM	10	0	Construction of a new 145,000 sq.ft. St. Luke's Hospital at a height of 114 feet (6 stories); demolition of the existing St. Luke's Hospital after the new hospital is operational, and construction of a new medical office building/future expansion building at the site of the existing hospital (CPMC).		Residential	RH-2	124	616485	220000	313115	0	0	0	0			11/10/2010 12:00:00 AM	105-E	RH-2	11/10/2010 12:00:00 AM	Mixed	0	164617	-52983	0	217600	0	0	0	6575	2	"3615 Cesar Chavez St
(37.747692, -122.420936)"
6581060	Central	PL Filed	03/05/2013 12:00:00 AM	1	2	Construct new single family building on empty lot	ERECT 4 STORIES OF 2 DWELLING UNIT	Residential	RH-2	460	0							201012176969	03/05/2013 12:00:00 AM	12/17/2010 12:00:00 AM	40-X	RH-2	12/17/2010 12:00:00 AM	Resident	2	0							6581	60	"4103 Cesar Chavez St
(37.7471631, -122.4359222)"
3502111	Market Octavia	PL Filed	01/20/2011 12:00:00 AM	1	9	Infill below habitable space within required rear yard to create a new residential unit.		Residential	RTO	242	0								01/20/2011 12:00:00 AM		40-X	RTO	01/20/2011 12:00:00 AM	Resident	1	0							3502	111	"25 Elgin Park St
(37.771054, -122.423117)"
0793026	Market Octavia	PL Filed	03/16/2011 12:00:00 AM	1	24	Rear Yard and exposure variance to develop residential units on ground floor		Neighborhood Commercial	HAYES NCT	619	0								03/16/2011 12:00:00 AM		40-X	HAYES NCT	03/16/2011 12:00:00 AM	Resident	2	0							793	26	"471 Fulton St
(37.778473, -122.4245087)"
4172034B	Central Waterfront	PL Filed	06/23/2011 12:00:00 AM	9	2	Demolition of existing one-story building and new construction of four-story residential-over-commercial building. 		Mixed Use	NCT-2	521	1850					1850			06/23/2011 12:00:00 AM		45-X	NCT-2	06/23/2011 12:00:00 AM	Mixres	2	0					0		4172	034B	"795 22nd St
(37.757753, -122.388795)"
1933024	Inner Sunset	PL Filed	07/20/2011 12:00:00 AM	1	2	Horizontal/vertical addition to add new residence to existing SFD.		Residential	RH-2	530	0								07/20/2011 12:00:00 AM		40-X	RH-2	07/20/2011 12:00:00 AM	Resident	1	0							1933	24	"436 Moraga St
(37.756753, -122.467588)"
0642003	Marina	PL Filed	10/04/2011 12:00:00 AM	1	1	Conditional Use authorization to construct a structure over 50' in height in the Van Ness Special Use District per Planning Code Section 253.2.  Setback 18' from Sacramento Street, the design preserves the existing view corridors and is not visible from the street within 150' of the property on the right of way.		Mixed Use	RC-4	770	0								10/04/2011 12:00:00 AM		80-D	RC-4	10/04/2011 12:00:00 AM	Resident	1	0							642	3	"1625 Van Ness Av
(37.790641, -122.4224817)"
3741031	South of Market, Other	PL Filed	01/13/2012 12:00:00 AM	9	186	Proposes to demolish the existing 8 -story parking garage (containing 550 parking spaces). The project would construct a residential bldg. containing 175 residential units and a below-grade parking garage. The parking garage would contain accessory parking spaces for the residential units as well as approx. 100 non-accessory parking spaces to serve retail uses in the surrounding area that currently rely upon the 550 spaces within the existing garage.		Commercial	C-3-O(SD)	762	17900					17900			01/13/2012 12:00:00 AM		200-S	C-3-O(SD)	01/13/2012 12:00:00 AM	Mixres	186	17900					17900		3741	31	"75 Howard St
(37.791558, -122.391672)"
0506036	Marina	PL Filed	01/31/2012 12:00:00 AM	1	14	Group housing for post-secondary educational institution (Academy of Art University).   Subject property contains 52 guest rooms and is currently a tourist motel.  Property features split-zoning, with front portion zoned NC-3 (group housing is principally permitted) and rear portion zoned RH-2 (group housing is conditional use).		Residential	RH-2	380	0						0		01/31/2012 12:00:00 AM		40-X	RH-2/NC-3	01/31/2012 12:00:00 AM	Resident	14	-16000						-16000	506	36	"1727 Lombard St
(37.800207, -122.43021)"
3974020	Showpl/Potrero	PL Filed	02/09/2012 12:00:00 AM	1	5	Demo existing garage & construct a new residential duplex unit over basement level with 1 car-garage. Install sprinklers in building located in the rear of the lot.		Mixed Use	UMU	209	0								02/09/2012 12:00:00 AM		58-X	UMU	02/09/2012 12:00:00 AM	Resident	2	0							3974	20	"455 Potrero Av
(37.7638129, -122.4072033)"
2688072	Central	PL Filed	02/19/2012 12:00:00 AM	1	2	"Lot line adjustment to divide one 7,500 sq.ft. lot into a 4,000 sq.ft. and 3,000 sq.ft. lot. Vertical and Horizontal Addition to existing single family residence of 1,300sf, resulting in a 4,200 sf single-family residence. New construction of a 4,000 sf single family residence on the newly subdivided lot. _x000d_
"		Residential	RH-1(D)	195	0								02/19/2012 12:00:00 AM		40-X	RH-1(D)	02/19/2012 12:00:00 AM	Resident	1	0							2688	72	"89 Belgrave Av
(37.759361, -122.449717)"
6634026	Central	PL Filed	11/27/2012 12:00:00 AM	1	2	Demo existing building and construct 4-story, 2-unit residential building	ERECT 4 STORIES OF 2 DWELLING UNITS.TYPE 5 CONSTRUCTION	Residential	RH-3	107	0					0		201203125903	11/27/2012 12:00:00 AM	03/12/2012 12:00:00 AM	40-X	RH-3	03/12/2012 12:00:00 AM	Resident	2	-1410					-1410		6634	26	"149 29th St
(37.7438179, -122.4234349)"
